country,year,month,article_count,avg_wordcount,monthly_fatalities,region_group
Afghanistan,2015,1,24,977.25,,
Afghanistan,2015,2,25,737.4,,
Afghanistan,2015,3,28,756.1785714285714,,
Afghanistan,2015,4,15,835.6666666666666,,
Afghanistan,2015,5,32,777.53125,,
Afghanistan,2015,6,15,974.9333333333333,,
Afghanistan,2015,7,18,790.9444444444445,,
Afghanistan,2015,8,27,827.3703703703703,,
Afghanistan,2015,9,26,1113.6153846153845,,
Afghanistan,2015,10,67,957.2985074626865,,
Afghanistan,2015,11,20,836.15,,
Afghanistan,2015,12,29,793.9310344827586,,
Afghanistan,2016,1,19,831.6842105263158,,
Afghanistan,2016,2,16,994.1875,,
Afghanistan,2016,3,21,900.952380952381,,
Afghanistan,2016,4,18,817.8333333333334,,
Afghanistan,2016,5,36,945.6666666666666,,
Afghanistan,2016,6,6,1288.0,,
Afghanistan,2016,7,13,720.7692307692307,,
Afghanistan,2016,8,11,666.6363636363636,,
Afghanistan,2016,9,17,866.8823529411765,,
Afghanistan,2016,10,22,1167.8181818181818,,
Afghanistan,2016,11,18,823.0555555555555,,
Afghanistan,2016,12,13,852.3846153846154,,
Afghanistan,2017,1,13,669.3846153846154,3030.0,Global South
Afghanistan,2017,2,13,761.1538461538462,3030.0,Global South
Afghanistan,2017,3,23,925.2608695652174,3030.0,Global South
Afghanistan,2017,4,19,717.421052631579,3030.0,Global South
Afghanistan,2017,5,12,674.6666666666666,3030.0,Global South
Afghanistan,2017,6,10,793.8,3030.0,Global South
Afghanistan,2017,7,7,1149.7142857142858,3030.0,Global South
Afghanistan,2017,8,25,717.32,3030.0,Global South
Afghanistan,2017,9,13,779.0,3030.0,Global South
Afghanistan,2017,10,8,1201.75,3030.0,Global South
Afghanistan,2017,11,9,700.2222222222222,3030.0,Global South
Afghanistan,2017,12,9,757.1111111111111,3030.0,Global South
Afghanistan,2018,1,16,655.3125,3582.5833333333335,Global South
Afghanistan,2018,2,15,795.2666666666667,3582.5833333333335,Global South
Afghanistan,2018,3,4,1280.0,3582.5833333333335,Global South
Afghanistan,2018,4,5,738.8,3582.5833333333335,Global South
Afghanistan,2018,5,18,724.6111111111111,3582.5833333333335,Global South
Afghanistan,2018,6,15,801.3333333333334,3582.5833333333335,Global South
Afghanistan,2018,7,10,739.5,3582.5833333333335,Global South
Afghanistan,2018,8,7,668.4285714285714,3582.5833333333335,Global South
Afghanistan,2018,9,9,844.5555555555555,3582.5833333333335,Global South
Afghanistan,2018,10,10,735.2,3582.5833333333335,Global South
Afghanistan,2018,11,11,706.4545454545455,3582.5833333333335,Global South
Afghanistan,2018,12,11,733.9090909090909,3582.5833333333335,Global South
Afghanistan,2019,1,9,735.7777777777778,3451.5833333333335,Global South
Afghanistan,2019,2,11,695.8181818181819,3451.5833333333335,Global South
Afghanistan,2019,3,10,763.5,3451.5833333333335,Global South
Afghanistan,2019,4,9,676.0,3451.5833333333335,Global South
Afghanistan,2019,5,13,627.1538461538462,3451.5833333333335,Global South
Afghanistan,2019,6,7,755.2857142857143,3451.5833333333335,Global South
Afghanistan,2019,7,8,688.25,3451.5833333333335,Global South
Afghanistan,2019,8,8,695.125,3451.5833333333335,Global South
Afghanistan,2019,9,16,725.375,3451.5833333333335,Global South
Afghanistan,2019,10,7,897.7142857142857,3451.5833333333335,Global South
Afghanistan,2019,11,14,791.0714285714286,3451.5833333333335,Global South
Afghanistan,2019,12,13,990.5384615384615,3451.5833333333335,Global South
Afghanistan,2020,1,7,725.7142857142857,2586.4166666666665,Global South
Afghanistan,2020,2,8,1636.875,2586.4166666666665,Global South
Afghanistan,2020,3,14,738.4285714285714,2586.4166666666665,Global South
Afghanistan,2020,4,9,832.4444444444445,2586.4166666666665,Global South
Afghanistan,2020,5,19,820.7894736842105,2586.4166666666665,Global South
Afghanistan,2020,6,17,758.1764705882352,2586.4166666666665,Global South
Afghanistan,2020,7,12,676.0833333333334,2586.4166666666665,Global South
Afghanistan,2020,8,8,949.5,2586.4166666666665,Global South
Afghanistan,2020,9,8,736.25,2586.4166666666665,Global South
Afghanistan,2020,10,4,1055.0,2586.4166666666665,Global South
Afghanistan,2020,11,38,919.6578947368421,2586.4166666666665,Global South
Afghanistan,2020,12,13,730.2307692307693,2586.4166666666665,Global South
Afghanistan,2021,1,5,672.2,3535.4166666666665,Global South
Afghanistan,2021,2,2,950.0,3535.4166666666665,Global South
Afghanistan,2021,3,12,730.9166666666666,3535.4166666666665,Global South
Afghanistan,2021,4,28,1484.142857142857,3535.4166666666665,Global South
Afghanistan,2021,5,17,832.6470588235294,3535.4166666666665,Global South
Afghanistan,2021,6,28,950.9285714285714,3535.4166666666665,Global South
Afghanistan,2021,7,49,1378.4285714285713,3535.4166666666665,Global South
Afghanistan,2021,8,477,1330.482180293501,3535.4166666666665,Global South
Afghanistan,2021,9,194,950.9226804123712,3535.4166666666665,Global South
Afghanistan,2021,10,45,744.3333333333334,3535.4166666666665,Global South
Afghanistan,2021,11,20,914.7,3535.4166666666665,Global South
Afghanistan,2021,12,46,1068.7391304347825,3535.4166666666665,Global South
Afghanistan,2022,1,39,818.6666666666666,346.0,Global South
Afghanistan,2022,2,43,1016.9069767441861,346.0,Global South
Afghanistan,2022,3,36,1100.3055555555557,346.0,Global South
Afghanistan,2022,4,19,858.6842105263158,346.0,Global South
Afghanistan,2022,5,24,803.4166666666666,346.0,Global South
Afghanistan,2022,6,18,880.3333333333334,346.0,Global South
Afghanistan,2022,7,29,931.1034482758621,346.0,Global South
Afghanistan,2022,8,52,1468.2307692307693,346.0,Global South
Afghanistan,2022,9,6,1111.8333333333333,346.0,Global South
Afghanistan,2022,10,7,785.2857142857143,346.0,Global South
Afghanistan,2022,11,12,943.4166666666666,346.0,Global South
Afghanistan,2022,12,31,1040.1612903225807,346.0,Global South
Afghanistan,2023,1,14,681.4285714285714,96.0,Global South
Afghanistan,2023,2,17,735.1764705882352,96.0,Global South
Afghanistan,2023,3,26,1016.9230769230769,96.0,Global South
Afghanistan,2023,4,12,670.8333333333334,96.0,Global South
Afghanistan,2023,5,12,769.25,96.0,Global South
Afghanistan,2023,6,25,1074.64,96.0,Global South
Afghanistan,2023,7,18,791.1111111111111,96.0,Global South
Afghanistan,2023,8,21,713.952380952381,96.0,Global South
Afghanistan,2023,9,9,572.7777777777778,96.0,Global South
Afghanistan,2023,10,16,975.3125,96.0,Global South
Afghanistan,2023,11,12,733.0833333333334,96.0,Global South
Afghanistan,2023,12,2,703.5,96.0,Global South
Afghanistan,2024,1,10,869.2,113.58333333333333,Global South
Afghanistan,2024,2,6,582.8333333333334,113.58333333333333,Global South
Afghanistan,2024,3,12,840.8333333333334,113.58333333333333,Global South
Afghanistan,2024,4,12,1661.8333333333333,113.58333333333333,Global South
Afghanistan,2024,5,9,902.8888888888889,113.58333333333333,Global South
Afghanistan,2024,6,10,1182.3,113.58333333333333,Global South
Afghanistan,2024,7,9,1016.8888888888889,113.58333333333333,Global South
Afghanistan,2024,8,12,753.0,113.58333333333333,Global South
Afghanistan,2024,9,22,746.6818181818181,113.58333333333333,Global South
Afghanistan,2024,10,8,1185.625,113.58333333333333,Global South
Afghanistan,2024,11,7,782.7142857142857,113.58333333333333,Global South
Afghanistan,2024,12,6,925.6666666666666,113.58333333333333,Global South
Albania,2015,2,2,1404.0,,
Albania,2015,3,1,490.0,,
Albania,2015,4,1,1145.0,,
Albania,2015,6,1,918.0,,
Albania,2015,8,1,569.0,,
Albania,2015,9,1,1690.0,,
Albania,2015,10,3,828.0,,
Albania,2015,12,1,669.0,,
Albania,2016,2,1,1100.0,,
Albania,2016,3,1,786.0,,
Albania,2016,6,3,870.6666666666666,,
Albania,2016,7,2,783.0,,
Albania,2016,8,3,762.3333333333334,,
Albania,2016,11,1,1606.0,,
Albania,2017,2,1,722.0,,
Albania,2017,4,1,715.0,,
Albania,2017,5,1,586.0,,
Albania,2017,6,3,717.3333333333334,,
Albania,2017,8,1,909.0,,
Albania,2017,10,1,612.0,,
Albania,2018,1,2,831.5,0.08333333333333333,Global South
Albania,2018,2,2,1353.0,0.08333333333333333,Global South
Albania,2018,5,1,822.0,0.08333333333333333,Global South
Albania,2018,6,1,850.0,0.08333333333333333,Global South
Albania,2018,7,1,436.0,0.08333333333333333,Global South
Albania,2018,8,1,2482.0,0.08333333333333333,Global South
Albania,2018,10,2,941.5,0.08333333333333333,Global South
Albania,2018,11,3,2640.0,0.08333333333333333,Global South
Albania,2019,1,1,2169.0,0.0,Global South
Albania,2019,3,1,507.0,0.0,Global South
Albania,2019,5,1,1007.0,0.0,Global South
Albania,2019,6,2,1255.5,0.0,Global South
Albania,2019,7,1,841.0,0.0,Global South
Albania,2019,8,2,317.5,0.0,Global South
Albania,2019,9,1,1092.0,0.0,Global South
Albania,2019,10,1,530.0,0.0,Global South
Albania,2019,11,4,1028.0,0.0,Global South
Albania,2020,1,1,928.0,0.0,Global South
Albania,2020,2,2,836.0,0.0,Global South
Albania,2020,3,1,971.0,0.0,Global South
Albania,2020,6,2,960.5,0.0,Global South
Albania,2021,4,1,153.0,0.08333333333333333,Global South
Albania,2021,7,1,814.0,0.08333333333333333,Global South
Albania,2021,8,2,821.5,0.08333333333333333,Global South
Albania,2021,10,5,1114.2,0.08333333333333333,Global South
Albania,2021,11,2,748.5,0.08333333333333333,Global South
Albania,2022,1,4,612.25,0.0,Global South
Albania,2022,3,1,1036.0,0.0,Global South
Albania,2022,5,1,398.0,0.0,Global South
Albania,2022,6,1,1396.0,0.0,Global South
Albania,2022,7,1,944.0,0.0,Global South
Albania,2022,8,10,1340.1,0.0,Global South
Albania,2022,9,2,752.0,0.0,Global South
Albania,2022,10,2,530.5,0.0,Global South
Albania,2022,11,9,1968.7777777777778,0.0,Global South
Albania,2022,12,5,2548.6,0.0,Global South
Albania,2023,1,2,1318.0,0.08333333333333333,Global South
Albania,2023,2,1,1096.0,0.08333333333333333,Global South
Albania,2023,3,6,1055.0,0.08333333333333333,Global South
Albania,2023,5,2,862.5,0.08333333333333333,Global South
Albania,2023,6,2,870.0,0.08333333333333333,Global South
Albania,2023,7,2,373.0,0.08333333333333333,Global South
Albania,2023,8,1,1124.0,0.08333333333333333,Global South
Albania,2023,9,1,1105.0,0.08333333333333333,Global South
Albania,2023,10,1,530.0,0.08333333333333333,Global South
Albania,2023,11,5,862.8,0.08333333333333333,Global South
Albania,2023,12,1,426.0,0.08333333333333333,Global South
Albania,2024,1,4,833.0,0.08333333333333333,Global South
Albania,2024,2,1,1664.0,0.08333333333333333,Global South
Albania,2024,4,1,463.0,0.08333333333333333,Global South
Albania,2024,5,1,358.0,0.08333333333333333,Global South
Albania,2024,7,6,825.6666666666666,0.08333333333333333,Global South
Albania,2024,8,1,301.0,0.08333333333333333,Global South
Albania,2024,9,4,825.0,0.08333333333333333,Global South
Albania,2024,10,5,763.2,0.08333333333333333,Global South
Albania,2024,11,4,724.0,0.08333333333333333,Global South
Albania,2024,12,1,676.0,0.08333333333333333,Global South
Algeria,2015,1,3,795.6666666666666,12.833333333333334,Global South
Algeria,2015,2,2,856.0,12.833333333333334,Global South
Algeria,2015,3,1,764.0,12.833333333333334,Global South
Algeria,2015,5,2,1805.5,12.833333333333334,Global South
Algeria,2015,6,2,672.5,12.833333333333334,Global South
Algeria,2015,7,2,1019.5,12.833333333333334,Global South
Algeria,2015,9,3,678.6666666666666,12.833333333333334,Global South
Algeria,2015,10,1,925.0,12.833333333333334,Global South
Algeria,2015,11,3,423.0,12.833333333333334,Global South
Algeria,2016,1,3,720.0,10.75,Global South
Algeria,2016,3,1,1256.0,10.75,Global South
Algeria,2016,6,1,3401.0,10.75,Global South
Algeria,2016,7,1,1600.0,10.75,Global South
Algeria,2016,10,1,1063.0,10.75,Global South
Algeria,2016,11,1,1149.0,10.75,Global South
Algeria,2017,12,1,2422.0,12.083333333333334,Global South
Algeria,2018,5,1,940.0,5.5,Global South
Algeria,2018,6,2,937.5,5.5,Global South
Algeria,2018,9,7,788.7142857142857,5.5,Global South
Algeria,2019,1,2,918.5,1.8333333333333333,Global South
Algeria,2019,2,3,856.6666666666666,1.8333333333333333,Global South
Algeria,2019,3,11,833.8181818181819,1.8333333333333333,Global South
Algeria,2019,4,7,714.2857142857143,1.8333333333333333,Global South
Algeria,2019,5,2,636.0,1.8333333333333333,Global South
Algeria,2019,6,1,1003.0,1.8333333333333333,Global South
Algeria,2019,7,2,344.0,1.8333333333333333,Global South
Algeria,2019,8,1,740.0,1.8333333333333333,Global South
Algeria,2019,11,1,1139.0,1.8333333333333333,Global South
Algeria,2019,12,3,745.0,1.8333333333333333,Global South
Algeria,2020,1,1,212.0,2.75,Global South
Algeria,2020,3,2,923.0,2.75,Global South
Algeria,2020,4,1,894.0,2.75,Global South
Algeria,2020,5,2,1140.5,2.75,Global South
Algeria,2020,7,1,999.0,2.75,Global South
Algeria,2020,8,1,339.0,2.75,Global South
Algeria,2020,9,1,313.0,2.75,Global South
Algeria,2020,11,2,610.5,2.75,Global South
Algeria,2021,1,1,482.0,2.0833333333333335,Global South
Algeria,2021,2,3,723.6666666666666,2.0833333333333335,Global South
Algeria,2021,3,5,722.0,2.0833333333333335,Global South
Algeria,2021,6,1,1220.0,2.0833333333333335,Global South
Algeria,2021,7,2,476.5,2.0833333333333335,Global South
Algeria,2021,9,3,658.0,2.0833333333333335,Global South
Algeria,2021,10,2,555.5,2.0833333333333335,Global South
Algeria,2022,1,1,667.0,2.25,Global South
Algeria,2022,4,1,883.0,2.25,Global South
Algeria,2022,5,1,395.0,2.25,Global South
Algeria,2022,6,1,1076.0,2.25,Global South
Algeria,2023,1,1,797.0,1.0833333333333333,Global South
Algeria,2023,3,1,302.0,1.0833333333333333,Global South
Algeria,2023,5,2,572.0,1.0833333333333333,Global South
Algeria,2023,7,2,1173.0,1.0833333333333333,Global South
Algeria,2023,8,2,682.5,1.0833333333333333,Global South
Algeria,2023,9,2,434.5,1.0833333333333333,Global South
Algeria,2024,2,2,2597.0,2.9166666666666665,Global South
Algeria,2024,3,2,1138.0,2.9166666666666665,Global South
Algeria,2024,4,1,923.0,2.9166666666666665,Global South
Algeria,2024,5,1,709.0,2.9166666666666665,Global South
Algeria,2024,6,4,1117.0,2.9166666666666665,Global South
Algeria,2024,8,1,402.0,2.9166666666666665,Global South
Algeria,2024,9,1,559.0,2.9166666666666665,Global South
Algeria,2024,11,4,519.25,2.9166666666666665,Global South
Algeria,2024,12,1,794.0,2.9166666666666665,Global South
Andorra,2020,5,1,843.0,0.0,Western
Andorra,2020,9,1,255.0,0.0,Western
Andorra,2021,5,1,1495.0,0.0,Western
Andorra,2022,1,1,226.0,0.0,Western
Andorra,2022,5,1,772.0,0.0,Western
Angola,2015,1,1,701.0,1.9166666666666667,Global South
Angola,2015,2,2,621.0,1.9166666666666667,Global South
Angola,2015,3,8,1105.875,1.9166666666666667,Global South
Angola,2015,4,2,769.5,1.9166666666666667,Global South
Angola,2015,5,4,1064.75,1.9166666666666667,Global South
Angola,2015,6,4,471.25,1.9166666666666667,Global South
Angola,2015,7,2,662.5,1.9166666666666667,Global South
Angola,2015,8,1,893.0,1.9166666666666667,Global South
Angola,2015,9,3,879.3333333333334,1.9166666666666667,Global South
Angola,2015,10,3,848.6666666666666,1.9166666666666667,Global South
Angola,2015,11,2,654.0,1.9166666666666667,Global South
Angola,2015,12,2,894.5,1.9166666666666667,Global South
Angola,2016,1,1,474.0,9.583333333333334,Global South
Angola,2016,2,1,1690.0,9.583333333333334,Global South
Angola,2016,3,1,628.0,9.583333333333334,Global South
Angola,2016,4,3,697.3333333333334,9.583333333333334,Global South
Angola,2016,5,2,2560.0,9.583333333333334,Global South
Angola,2016,6,2,554.0,9.583333333333334,Global South
Angola,2016,8,3,934.6666666666666,9.583333333333334,Global South
Angola,2016,11,2,1118.0,9.583333333333334,Global South
Angola,2016,12,1,1711.0,9.583333333333334,Global South
Angola,2017,7,1,687.0,5.583333333333333,Global South
Angola,2017,8,3,1111.6666666666667,5.583333333333333,Global South
Angola,2017,11,1,1559.0,5.583333333333333,Global South
Angola,2018,1,1,247.0,3.4166666666666665,Global South
Angola,2018,3,2,530.5,3.4166666666666665,Global South
Angola,2018,10,1,889.0,3.4166666666666665,Global South
Angola,2019,1,1,1358.0,2.0,Global South
Angola,2019,6,1,720.0,2.0,Global South
Angola,2019,9,2,1416.0,2.0,Global South
Angola,2019,11,1,541.0,2.0,Global South
Angola,2019,12,2,903.0,2.0,Global South
Angola,2020,1,16,1048.3125,6.166666666666667,Global South
Angola,2020,2,1,533.0,6.166666666666667,Global South
Angola,2020,3,2,834.0,6.166666666666667,Global South
Angola,2020,9,2,545.0,6.166666666666667,Global South
Angola,2020,11,1,1288.0,6.166666666666667,Global South
Angola,2020,12,2,387.5,6.166666666666667,Global South
Angola,2021,2,1,385.0,12.5,Global South
Angola,2021,7,1,328.0,12.5,Global South
Angola,2021,8,1,1260.0,12.5,Global South
Angola,2022,6,1,746.0,8.916666666666666,Global South
Angola,2022,7,3,1080.3333333333333,8.916666666666666,Global South
Angola,2022,8,4,776.75,8.916666666666666,Global South
Angola,2022,11,1,681.0,8.916666666666666,Global South
Angola,2023,1,1,440.0,5.5,Global South
Angola,2023,2,1,1001.0,5.5,Global South
Angola,2023,5,2,978.5,5.5,Global South
Angola,2023,7,1,1152.0,5.5,Global South
Angola,2023,9,1,730.0,5.5,Global South
Angola,2023,12,1,395.0,5.5,Global South
Angola,2024,8,2,614.0,8.166666666666666,Global South
Angola,2024,9,1,409.0,8.166666666666666,Global South
Angola,2024,10,2,731.5,8.166666666666666,Global South
Angola,2024,12,3,937.6666666666666,8.166666666666666,Global South
Antarctica,2015,1,2,343.5,,
Antarctica,2015,2,1,214.0,,
Antarctica,2015,3,2,547.0,,
Antarctica,2015,4,2,890.0,,
Antarctica,2015,5,9,869.0,,
Antarctica,2015,6,2,837.5,,
Antarctica,2015,7,2,499.5,,
Antarctica,2015,9,2,499.0,,
Antarctica,2015,10,4,810.75,,
Antarctica,2015,11,3,763.6666666666666,,
Antarctica,2015,12,5,527.6,,
Antarctica,2016,1,5,716.8,,
Antarctica,2016,2,5,392.6,,
Antarctica,2016,3,4,849.5,,
Antarctica,2016,4,2,288.0,,
Antarctica,2016,5,3,795.0,,
Antarctica,2016,6,6,850.6666666666666,,
Antarctica,2016,7,3,628.0,,
Antarctica,2016,8,2,365.5,,
Antarctica,2016,9,1,509.0,,
Antarctica,2016,10,5,522.8,,
Antarctica,2016,12,7,1265.857142857143,,
Antarctica,2017,1,10,637.0,,
Antarctica,2017,2,2,1763.5,,
Antarctica,2017,3,5,1136.8,,
Antarctica,2017,5,1,627.0,,
Antarctica,2017,6,5,757.6,,
Antarctica,2017,7,5,849.8,,
Antarctica,2017,8,4,648.25,,
Antarctica,2017,10,4,704.5,,
Antarctica,2017,11,3,1167.3333333333333,,
Antarctica,2017,12,3,854.0,,
Antarctica,2018,1,3,360.6666666666667,,
Antarctica,2018,2,5,916.0,,
Antarctica,2018,3,10,664.6,,
Antarctica,2018,4,5,604.8,,
Antarctica,2018,5,3,631.6666666666666,,
Antarctica,2018,6,3,497.3333333333333,,
Antarctica,2018,7,4,472.5,,
Antarctica,2018,8,1,1041.0,,
Antarctica,2018,9,1,638.0,,
Antarctica,2018,10,4,605.25,,
Antarctica,2018,11,3,510.3333333333333,,
Antarctica,2018,12,7,789.5714285714286,,
Antarctica,2019,1,4,1237.75,,
Antarctica,2019,2,3,412.0,,
Antarctica,2019,3,2,440.0,,
Antarctica,2019,4,1,697.0,,
Antarctica,2019,5,3,526.3333333333334,,
Antarctica,2019,7,4,766.0,,
Antarctica,2019,8,1,824.0,,
Antarctica,2019,9,1,507.0,,
Antarctica,2019,10,4,772.75,,
Antarctica,2019,11,3,993.0,,
Antarctica,2019,12,4,396.0,,
Antarctica,2020,1,1,563.0,,
Antarctica,2020,2,9,492.6666666666667,,
Antarctica,2020,3,4,1243.5,,
Antarctica,2020,4,4,1502.25,,
Antarctica,2020,5,4,1042.25,,
Antarctica,2020,6,2,656.5,,
Antarctica,2020,7,2,496.5,,
Antarctica,2020,8,4,692.25,,
Antarctica,2020,9,3,1035.0,,
Antarctica,2020,10,1,785.0,,
Antarctica,2020,11,4,643.25,,
Antarctica,2020,12,5,552.0,,
Antarctica,2021,1,2,516.5,0.0,Global South
Antarctica,2021,2,4,684.75,0.0,Global South
Antarctica,2021,3,2,1020.0,0.0,Global South
Antarctica,2021,4,4,819.25,0.0,Global South
Antarctica,2021,5,8,1152.0,0.0,Global South
Antarctica,2021,6,1,346.0,0.0,Global South
Antarctica,2021,7,1,906.0,0.0,Global South
Antarctica,2021,9,2,1059.0,0.0,Global South
Antarctica,2021,10,3,3749.3333333333335,0.0,Global South
Antarctica,2021,11,4,550.25,0.0,Global South
Antarctica,2021,12,2,446.0,0.0,Global South
Antarctica,2022,1,5,516.2,0.0,Global South
Antarctica,2022,2,6,845.5,0.0,Global South
Antarctica,2022,3,8,775.5,0.0,Global South
Antarctica,2022,4,1,561.0,0.0,Global South
Antarctica,2022,5,1,591.0,0.0,Global South
Antarctica,2022,6,4,522.75,0.0,Global South
Antarctica,2022,7,2,327.0,0.0,Global South
Antarctica,2022,8,2,1438.5,0.0,Global South
Antarctica,2022,9,3,711.3333333333334,0.0,Global South
Antarctica,2022,10,7,588.2857142857143,0.0,Global South
Antarctica,2022,11,4,704.5,0.0,Global South
Antarctica,2022,12,4,1071.25,0.0,Global South
Antarctica,2023,1,8,971.75,0.0,Global South
Antarctica,2023,2,6,548.0,0.0,Global South
Antarctica,2023,3,4,825.5,0.0,Global South
Antarctica,2023,4,5,671.8,0.0,Global South
Antarctica,2023,5,7,933.1428571428571,0.0,Global South
Antarctica,2023,6,2,927.0,0.0,Global South
Antarctica,2023,7,6,702.3333333333334,0.0,Global South
Antarctica,2023,8,11,623.5454545454545,0.0,Global South
Antarctica,2023,9,7,1474.7142857142858,0.0,Global South
Antarctica,2023,10,7,581.2857142857143,0.0,Global South
Antarctica,2023,11,3,783.3333333333334,0.0,Global South
Antarctica,2023,12,6,820.3333333333334,0.0,Global South
Antarctica,2024,1,5,643.6,0.0,Global South
Antarctica,2024,2,6,716.5,0.0,Global South
Antarctica,2024,3,5,772.4,0.0,Global South
Antarctica,2024,4,1,1779.0,0.0,Global South
Antarctica,2024,5,2,716.5,0.0,Global South
Antarctica,2024,6,3,732.3333333333334,0.0,Global South
Antarctica,2024,7,3,682.0,0.0,Global South
Antarctica,2024,8,3,823.6666666666666,0.0,Global South
Antarctica,2024,9,2,860.0,0.0,Global South
Antarctica,2024,10,6,512.0,0.0,Global South
Antarctica,2024,11,3,453.0,0.0,Global South
Antarctica,2024,12,2,617.0,0.0,Global South
Antigua and Barbuda,2015,10,1,417.0,,
Antigua and Barbuda,2016,6,1,322.0,,
Antigua and Barbuda,2017,1,1,683.0,,
Antigua and Barbuda,2017,2,1,1094.0,,
Antigua and Barbuda,2017,3,1,334.0,,
Antigua and Barbuda,2017,9,9,6724.888888888889,,
Antigua and Barbuda,2017,10,1,860.0,,
Antigua and Barbuda,2017,11,2,1178.5,,
Antigua and Barbuda,2017,12,1,714.0,,
Antigua and Barbuda,2018,2,1,545.0,0.0,Western
Antigua and Barbuda,2018,3,1,652.0,0.0,Western
Antigua and Barbuda,2018,4,3,853.6666666666666,0.0,Western
Antigua and Barbuda,2018,8,1,943.0,0.0,Western
Antigua and Barbuda,2018,11,1,591.0,0.0,Western
Antigua and Barbuda,2019,6,1,867.0,0.0,Western
Antigua and Barbuda,2020,4,1,423.0,0.16666666666666666,Western
Antigua and Barbuda,2021,2,1,474.0,0.0,Western
Antigua and Barbuda,2021,12,1,598.0,0.0,Western
Antigua and Barbuda,2022,1,1,1135.0,0.0,Western
Antigua and Barbuda,2022,4,2,814.5,0.0,Western
Antigua and Barbuda,2022,5,1,808.0,0.0,Western
Antigua and Barbuda,2022,8,1,625.0,0.0,Western
Antigua and Barbuda,2022,9,1,662.0,0.0,Western
Antigua and Barbuda,2022,10,1,571.0,0.0,Western
Antigua and Barbuda,2023,3,1,521.0,0.08333333333333333,Western
Antigua and Barbuda,2023,5,1,779.0,0.08333333333333333,Western
Antigua and Barbuda,2023,6,1,1177.0,0.08333333333333333,Western
Antigua and Barbuda,2023,9,2,485.5,0.08333333333333333,Western
Antigua and Barbuda,2023,10,2,464.5,0.08333333333333333,Western
Antigua and Barbuda,2023,11,1,2927.0,0.08333333333333333,Western
Antigua and Barbuda,2024,7,1,481.0,0.25,Western
Antigua and Barbuda,2024,11,1,465.0,0.25,Western
Argentina,2015,1,16,1015.1875,,
Argentina,2015,2,15,776.9333333333333,,
Argentina,2015,3,8,740.5,,
Argentina,2015,4,7,808.2857142857143,,
Argentina,2015,5,6,1223.5,,
Argentina,2015,6,9,1097.5555555555557,,
Argentina,2015,7,9,813.5555555555555,,
Argentina,2015,8,3,621.6666666666666,,
Argentina,2015,9,5,672.0,,
Argentina,2015,10,13,868.7692307692307,,
Argentina,2015,11,16,837.25,,
Argentina,2015,12,10,1028.3,,
Argentina,2016,1,6,926.0,,
Argentina,2016,2,11,632.2727272727273,,
Argentina,2016,3,9,1131.3333333333333,,
Argentina,2016,4,5,550.2,,
Argentina,2016,5,5,1002.6,,
Argentina,2016,6,9,903.6666666666666,,
Argentina,2016,7,5,707.0,,
Argentina,2016,8,3,895.0,,
Argentina,2016,9,6,637.8333333333334,,
Argentina,2016,10,13,559.0,,
Argentina,2016,11,4,763.25,,
Argentina,2016,12,7,954.8571428571429,,
Argentina,2017,1,6,636.8333333333334,,
Argentina,2017,2,3,605.0,,
Argentina,2017,3,4,528.0,,
Argentina,2017,4,5,814.2,,
Argentina,2017,5,4,687.25,,
Argentina,2017,6,4,699.0,,
Argentina,2017,7,2,1871.0,,
Argentina,2017,8,1,407.0,,
Argentina,2017,9,2,708.0,,
Argentina,2017,10,4,898.25,,
Argentina,2017,11,14,696.2857142857143,,
Argentina,2017,12,6,812.0,,
Argentina,2018,1,2,1029.5,2.25,Global South
Argentina,2018,3,7,657.2857142857143,2.25,Global South
Argentina,2018,4,3,754.6666666666666,2.25,Global South
Argentina,2018,5,12,576.5833333333334,2.25,Global South
Argentina,2018,6,7,802.1428571428571,2.25,Global South
Argentina,2018,7,3,559.0,2.25,Global South
Argentina,2018,8,10,702.5,2.25,Global South
Argentina,2018,9,7,749.5714285714286,2.25,Global South
Argentina,2018,10,2,1302.5,2.25,Global South
Argentina,2018,11,14,736.5,2.25,Global South
Argentina,2018,12,6,692.6666666666666,2.25,Global South
Argentina,2019,1,6,748.1666666666666,2.0,Global South
Argentina,2019,2,4,638.5,2.0,Global South
Argentina,2019,3,7,902.7142857142857,2.0,Global South
Argentina,2019,4,3,560.3333333333334,2.0,Global South
Argentina,2019,5,2,388.0,2.0,Global South
Argentina,2019,6,3,708.3333333333334,2.0,Global South
Argentina,2019,7,7,666.8571428571429,2.0,Global South
Argentina,2019,8,7,1035.2857142857142,2.0,Global South
Argentina,2019,9,7,944.5714285714286,2.0,Global South
Argentina,2019,10,9,907.6666666666666,2.0,Global South
Argentina,2019,11,4,679.75,2.0,Global South
Argentina,2019,12,8,584.0,2.0,Global South
Argentina,2020,1,3,568.6666666666666,2.0,Global South
Argentina,2020,2,2,407.5,2.0,Global South
Argentina,2020,3,6,1019.1666666666666,2.0,Global South
Argentina,2020,4,4,919.5,2.0,Global South
Argentina,2020,5,7,860.5714285714286,2.0,Global South
Argentina,2020,6,7,734.1428571428571,2.0,Global South
Argentina,2020,7,6,747.5,2.0,Global South
Argentina,2020,8,1,944.0,2.0,Global South
Argentina,2020,9,4,1968.75,2.0,Global South
Argentina,2020,10,3,1011.0,2.0,Global South
Argentina,2020,11,13,997.5384615384615,2.0,Global South
